timestamp,reviews
2024-01-24 14:14:16,"I've been using your app for about a month now with no issues whatsoever, absolutely loved it compared to your competitors. However, something happened, and it keeps on crashing since 2 days. I try to start it, it appears on the home page for 2 seconds and then switches itself off right away. It gives me the option to send feedback, but whenever I try to do so, it won't take me any further. I restarted my phone, reinstalled the Binance app, tried WiFi and mobile data, and I have enough memory."
2024-02-25 05:19:34,"It kept crashing. It started Immediately after I log in. I've cleared cache, cleared storage, reinstall, but no difference. I couldn't even do anything on the app. After I sign up and the interphase shown, it will just load and then go blank. I won't be able to return to homepage or do anything. So it's not really possible to contact on the app support page"
2024-04-12 05:03:53,"I've been using your app for about a month now with no issues whatsoever, absolutely loved it compared to your competitors. However, something happened, and it keeps on crashing since 2 days. I try to start it, it appears on the home page for 2 seconds and then switches itself off right away. It gives me the option to send feedback, but whenever I try to do so, it won't take me any further. I restarted my phone, reinstalled the Binance app, tried WiFi and mobile data, and I have enough memory"
2024-04-13 05:02:56,"Binance is beginning to fail greatly. Their systerm is no more efficient. The app crashes 30 after I launches it. The awful experience continued for days and I uninstall and installed it back and the worst happened. After adding my email address they would tell me that the email is not valid which is a lie. Even my phone keyboard has my email address that each time I need to put email address on anything, it would appear correctly. But balance why? What is wrong with you guys?"
2024-04-16 11:12:19,"Exceptionally difficult to get money back out into Australian $. Online instructions all appear to be from 2017. I'm not a crypto wiz, maybe for someone who is more experienced it makes more sense but CoinBase was super easy to figure out without instructions, unlike this one."
2024-04-06 09:51:26,"A great app. It's been evolving consistently. However, now takes longer to load and sometimes inconvenient. Edit: The Binance app updated itself (auto update on Playstore is turned off) on 29th March 2024 and the new version doesn't show Futures Trading nor opened positions in futures or in the wallet. Edit: Clearing the cache and changing the language solved the problem."
2024-03-27 20:49:28,"I have been having trouble depositing zar into my account for weeks, I have followed all the steps and I even opened another bank account however it seems like it's a waste of time because even with the p2p option the verification code keeps on changing when you check your email. It's by far the most difficult investment platform I have used."
2024-03-26 11:57:52,"Use Code while signup to get free trading fees. Its great app. But it gets good features and good setup on a mobile device. Trading do get better the more you use. Nothing mind-blowing, but they do smooth out. Mobile Royale is a short match in smaller areas that are good for a couple apps while waiting for a pizza or something. I don't get these one star reviews about crashing and glitches. I don't have a great phone Galaxy S20, but I haven't had any issues. So far it's enjoyable and I like it."
2024-04-10 16:32:31,"Of all the most irritating apps to use, Binance can top the list. The app keeps stopping seconds after you attempt to run it. I was doing a p2p transaction trying to release assets and it stopped in the middle then I was suspended for some days. I have compared it to other heavier apps but those won't stop. I have done all steps clearing cache and uninstalling it but still have same experience. Kindly release a stable version."
2024-04-10 14:15:39,"The app is user friendly though, but just of recent the app keep crashing and become inaccessible. Have unistalled and re-install again but nothing changed. Pls help do something about it. Again the website too is not accessible since the app keep crashing I tried to access it through the website but the website too is not loading."
2024-04-04 14:18:39,"I will give this app a one star rating because every time I open the app, close it and open it again, the app doesn't work it's loading loading and loading, then I have to delete it again and reinstall it. Or later i have to clear it's storage and log into it again and do everything sign up again once done then close again then open again then this problem comes."
2024-03-29 00:05:16,The continuous crashing of the web3 is very annoying please fix it up. Again I noticed a fictitious re-swaping of my coins on the web3 still trying to figure out what actually happened. I no longer trust the Binance Web3 because it seems funds are no longer safe.
2024-03-31 16:55:10,"Used to be great, but now seems to be riddled with issues. They may be the biggest, but are not the best, by far! I'd use Kucoin or just DEFI to save yourself several headaches! Since my previous review they have stopped staking, withdrawals and several other services in the UK. Pretty depressing to be honest, I've made some money, but cannot get it out of Binance, so they are literally holding my money hostage!"
2024-03-31 13:04:52,"Here's a draft for your feedback: --- Subject: Feedback for Binance Dear Binance Team, I hope this message finds you well. I've been using Binance for some time now, and I wanted to share some feedback with you to help improve the platform. 1. User Interface: Overall, I find the user interface to be intuitive and easy to navigate. However, I believe there could be some improvements in terms of streamlining certain processes and making key features more prominent. But he is app very good 💯"
2024-04-06 04:11:10,"The app right now is nothing but trash and needs to be fixed,whenever I try to open it,it says network abnormally and then freezes on its own,I have to close and reopen the app plenty of times before it works, I'm new to this app so it's a really bad experience for me,fix your network issues"
2024-03-25 07:06:27,"Constantly getting ""Sessions has expired"" loops, no matter how often I try to login, which have me force stop the app. Now I am again unable to log in with the app showing me an empty error message that I need to confirm with an ""I understand"", which I clearly don't since the text box of the error is empty. Currently absolutely unusable."
2024-04-11 01:13:43,"I can't reach support team via the app rather can I buy put option or buy sell options without passing a test which shows a blank page despite all necessary problem shooting resolved taken. I wish they allow skip test it would have been better that way. Support is necessary to easily navigate to, I advise. I TRIED ALL WHAT YOU SUGGESTED WITHOUT ANY POSITIVE CHANGE, STILL THE TEST AND THE SUPPORT PAGE IS BLANK"
2024-03-28 01:37:02,"the app keet on crashing, i do try to reinstall and restart my device but still keep crashing and verification failed even i entered correct password, used my finger print, pattern. i try all types of log in, finger print, email, face detecting and pattern but still i cant log in always says expired, how can it be ny log in is expired, please help me on this."
2024-04-09 02:21:30,It keeps disabling my account after trying to withdraw BTC into wallet addresses. Happened twice and it's getting annoying - I've just tried to login and it keeps saying login expired after literally entering in my verification codes. Happened twice and now it says try again later cause I can't request codes to get into my account
2024-03-26 12:16:22,Enter Code while signup to get free trading charges. This binance app interface is actually really good. But some features are pretty low and it is extremely complicated at first takes u a long time to know what are the use of each items and emblems and how to use them. That is not a had thing in my opinion. The community is kinda trash. The matchmaking time is short. The different modes are also fun. Overall a very amazing game. Definitely one of my top fav.
