timestamp,reviews,rating,sentiment
2022-05-13 15:05:25,Só deveria ter a opção de saque direto para conta bancária,5,bad
2021-02-19 14:19:57,"This app does not work properly. It makes you jump through several hoops and in the end doesn’t work. Buying crypto is confusing, and you need a different app for your wallet. Stay away!",1,very_bad
2018-07-01 04:54:01,"Simplesmente não funciona em nosso país, não instalem, deveria ser excluído do App Store.",1,very_bad
2017-09-24 01:42:37,"Melhor palavra pra descrever o app, para os brasileiros pelo menos, não tem suporte de compra pro país, ou seja, você tem um aplicativo que foi feito pra facilitar transações de bitcoin que não deixa você comprar ou vender bitcoin, como também não há previsão de habilitação da função, totalmente inútil ter se você é da terra da feijoada",1,very_bad
2021-05-12 05:09:47,"Transferi 522 criptomoedas XRP para a Coinbase e  sumiram. Já entrei em contato com o suporte e eles me ignoraram. Eu não consigo resolver isso, por favor me ajude. Tenho o hash da transação e preciso do meu dinheiro.

I transferred 522 XRP cryptocurrencies to the coinbase and disappeared. I already contacted the support and they ignored me. I can't solve it, please help me. I have the transaction hash and I need my money.",1,very_bad
2022-06-14 22:21:59,Porém deveria ter como trasferir as cripto para dinheiro normal e da pra coloca as contas de banco normal,5,bad
2023-04-18 15:29:07,"Corretora está a 1 semana com mais de 1 milhão de reais meus em custódia deles, as transações estão pendentes. Tenho ligado dia e noite lá é nada, um bando de incompetente! Eu tô indo agora pra São Francisco resolver isso cara a cara",1,very_bad
2023-04-14 01:55:19,"O app pede SSN, coloquei do CPF, mas não confirma. O endereço está correto mas não consigo inserir o estado SP, diz que tem que usar  2 letras. Cadastro com bugs, frustrante.",3,very_bad
2023-04-11 22:10:34,"Olá, na Coinbase está com um bug terrível, de eu não consegui converter o Bitcoin para dinheiro, está dando erro, já tenho o mínimo que é 5BRL e dá erro pfvr concertem isso o quanto antes",2,very_bad
2023-04-06 04:02:04,"Enviei 50 reais pra testar e sai de lá sem nada, alto spread do dólar, taxas altas e não tem todas redes pra vc retirar suas criptos, fui retirar Matic da corretora e só tem a rede ERC20 que possui taxas absurdas e não dá opção de vc retirar pela rede polygon nativa da Cripto, não recomendo, fujam.",1,very_bad
2022-11-26 20:31:14,"A mesma deixa a desejar em quesito taxas, fiz Apenas a conversão de USDC para BUSD a mesma pegou basicamente 1 dólar de taxa, e para enviar para a Binance mais 1 Dólar, altas taxas com apenas um teste imagina com mais grana lá dentro??",3,very_bad
2022-11-21 18:23:28,Entrei em contacto com a Coinbase e eles  dizem que não reconhecem esse app. Estou com USDT retido e ninguém resolve nada. Isso é scammer. Corram desse lixo.,1,very_bad
2022-10-25 11:49:34,"Comigo não aprovava nenhum cartão internacional. Apenas recebia valores e Bitcoin, mas não conseguia enviar ou comprar novos. E quando quis encerrar a conta, não consegui esvaziar a carteira de Bitcoin pois, falava que dava erro. Quero meu dinheiro de volta ou entrarei com processo!",1,very_bad
2022-02-25 23:17:00,Não estou conseguindo adicionar forma de pagamento,5,very_bad
2022-03-30 23:43:04,Abri uma conta na Coinbase para compra e venda como anunciado porém só consigo comprar. Agora quero vender algumas criptos e não existe a opção de vender. Se resolver esse problema com certeza mudarei minha avaliação. No app diz compra e venda mas agora estou preso comprado e não consigo vender,1,very_bad
2022-03-27 16:23:30,"Diz Que Meu Cartão Não é Valido, Porem Ja Usei Todos Os Cartões Debito Credito E Não Aceita De Jeito Nhm",1,very_bad
2022-03-16 05:53:21,"Não deu de abrir conta pelo app tive que fazer pelo site. Não tem login biométrico faceid Nao tem pix só vincular cartão.
Não tem opção dentro do app para suporte o fale conosco",2,very_bad
2022-03-14 01:18:57,"Está dando erro no App e não estou conseguindo incluir método de pagamento . 
Favor responder em português não sei falar em inglês",1,very_bad
2022-02-28 15:48:59,"Suporte é ruim, não sabe nada sobre o que o cliente fez e depende do próprio cliente pra tomar ciência dos fatos, pior Wallet de todas, está me dando muito problemas desde que eu baixei e agora tenho minhas shiba inu retidas por “segurança”, suporte diz pra fazer a verificação da conta pra liberar, mas eu já fiz, lixo de app e pior Wallet de todos, não recomendo, nem daria estrela se pudesse de tão lixo que é o app",1,very_bad
2022-02-05 16:54:03,Pessimo,1,very_bad
2022-01-12 11:46:58,"Até o momento, funcionando muito bem!",5,very_good
2022-02-03 02:25:51,Baixei novamente o app dps de 2 anos de minhas moedas sumiram por queeee 😭,1,very_bad
2021-05-04 13:20:36,"I couldn’t have gotten anything better that Coinbase App. Awesome, tremendous and excellent for beginners and professionals",5,very_good
2021-12-24 03:12:01,"Simplesmente não funciona, quando você coloca as informações a tela sobe e você não consegue prosseguir! Péssimo",1,very_bad
2021-12-11 01:01:13,O App dificulta e não deixa claro que não dá pra receber o dinheiro na sua conta corrente. Me senti enganado,1,very_bad
2021-11-08 22:26:34,"O que aconteceu que não consigo comprar moedas pelo cartão? 
Tenho dois cartões de créditos lá, mas meu limite e R$: 0,00 . Pode me ajudar ?",3,very_bad
2021-10-28 11:49:48,"Olá não consigo cadastrar meu cartão da Bandeira Master. Por gentileza arrumem!! 
Agradeço.",1,very_bad
2021-10-15 12:29:10,Achei lento o app e tbem ao transferir minhas moedas da corretora para Coinbase deu ruim. saiu da corretora e não chegou na Coinbase. E suporte é precário. não recomendo.,1,very_bad
2021-09-23 22:40:52,"De uma hora pra outra, não é mais possível comprar criptomoedas! Também não é mais possível vender e sacar em reais. Praticamente inútil!",1,very_bad
2021-09-09 02:04:21,Ridiculous,1,very_bad
2021-08-12 04:14:52,Enviei 100 reais em ethereum e nunca caiu e eles nem se quer responde oque aconteceu pensa numa empresa grotesca se quer perde dinheiro manda pra coinbase bando de ladrão !!!!!!,1,very_bad
2021-06-05 08:55:17,"Não tem como avaliar pois a plataforma não está mais deixando brasileiros negociarem nela…. Isso é coisa do governo brasileiro, só pode.",2,very_bad
2021-05-21 03:04:43,"Após as 2 últimas atualizações, os investimentos alteraram o valor em carteira e não bate com os saldos individuais, como corrigir? Erro grotesco.",4,very_bad
2021-05-12 21:40:15,"Trava muito , interface horrível e navegação péssima. Dizem q já foi melhor. Pelo tamanho que esta, deixa a desejar.",1,very_bad
2021-05-12 17:35:48,Add dogecoin please!,1,very_good
2021-05-06 00:18:35,Para uma empresa de mais de 50 bi,3,very_good
2021-05-03 13:47:55,Está na hora de ter DOGECOIN na coinbase,4,very_good
2021-04-16 01:54:08,"Ela tem toda uma propaganda mas a verdade eh q nao funciona no brasil. Nao da pra comprar crypto em reais, ela soh funciona se vc comprar em outro local e transferir pra la. ENTAO PRA QUE SERVE ESSA COINBASE???? Brasileiros nem percam tempo.",1,very_bad
