timestamp,reviews,rating,sentiment
2022-05-13,Só deveria ter a opção de saque direto para conta bancária,5.0,2
2021-02-19,"This app does not work properly. It makes you jump through several hoops and in the end doesn’t work. Buying crypto is confusing, and you need a different app for your wallet. Stay away!",1.0,1
2018-07-01,"Simplesmente não funciona em nosso país, não instalem, deveria ser excluído do App Store.",1.0,1
2017-09-24,"Melhor palavra pra descrever o app, para os brasileiros pelo menos, não tem suporte de compra pro país, ou seja, você tem um aplicativo que foi feito pra facilitar transações de bitcoin que não deixa você comprar ou vender bitcoin, como também não há previsão de habilitação da função, totalmente inútil ter se você é da terra da feijoada",1.0,1
2021-05-12,"Transferi 522 criptomoedas XRP para a Coinbase e  sumiram. Já entrei em contato com o suporte e eles me ignoraram. Eu não consigo resolver isso, por favor me ajude. Tenho o hash da transação e preciso do meu dinheiro.

I transferred 522 XRP cryptocurrencies to the coinbase and disappeared. I already contacted the support and they ignored me. I can't solve it, please help me. I have the transaction hash and I need my money.",1.0,1
2022-06-14,Porém deveria ter como trasferir as cripto para dinheiro normal e da pra coloca as contas de banco normal,5.0,2
2023-04-18,"Corretora está a 1 semana com mais de 1 milhão de reais meus em custódia deles, as transações estão pendentes. Tenho ligado dia e noite lá é nada, um bando de incompetente! Eu tô indo agora pra São Francisco resolver isso cara a cara",1.0,1
2023-04-14,"O app pede SSN, coloquei do CPF, mas não confirma. O endereço está correto mas não consigo inserir o estado SP, diz que tem que usar  2 letras. Cadastro com bugs, frustrante.",3.0,1
2023-04-11,"Olá, na Coinbase está com um bug terrível, de eu não consegui converter o Bitcoin para dinheiro, está dando erro, já tenho o mínimo que é 5BRL e dá erro pfvr concertem isso o quanto antes",2.0,1
2023-04-06,"Enviei 50 reais pra testar e sai de lá sem nada, alto spread do dólar, taxas altas e não tem todas redes pra vc retirar suas criptos, fui retirar Matic da corretora e só tem a rede ERC20 que possui taxas absurdas e não dá opção de vc retirar pela rede polygon nativa da Cripto, não recomendo, fujam.",1.0,1
2022-11-26,"A mesma deixa a desejar em quesito taxas, fiz Apenas a conversão de USDC para BUSD a mesma pegou basicamente 1 dólar de taxa, e para enviar para a Binance mais 1 Dólar, altas taxas com apenas um teste imagina com mais grana lá dentro??",3.0,1
2022-11-21,Entrei em contacto com a Coinbase e eles  dizem que não reconhecem esse app. Estou com USDT retido e ninguém resolve nada. Isso é scammer. Corram desse lixo.,1.0,1
2022-10-25,"Comigo não aprovava nenhum cartão internacional. Apenas recebia valores e Bitcoin, mas não conseguia enviar ou comprar novos. E quando quis encerrar a conta, não consegui esvaziar a carteira de Bitcoin pois, falava que dava erro. Quero meu dinheiro de volta ou entrarei com processo!",1.0,1
2022-02-25,Não estou conseguindo adicionar forma de pagamento,5.0,1
2022-03-30,Abri uma conta na Coinbase para compra e venda como anunciado porém só consigo comprar. Agora quero vender algumas criptos e não existe a opção de vender. Se resolver esse problema com certeza mudarei minha avaliação. No app diz compra e venda mas agora estou preso comprado e não consigo vender,1.0,1
2022-03-27,"Diz Que Meu Cartão Não é Valido, Porem Ja Usei Todos Os Cartões Debito Credito E Não Aceita De Jeito Nhm",1.0,1
2022-03-16,"Não deu de abrir conta pelo app tive que fazer pelo site. Não tem login biométrico faceid Nao tem pix só vincular cartão.
Não tem opção dentro do app para suporte o fale conosco",2.0,1
2022-03-14,"Está dando erro no App e não estou conseguindo incluir método de pagamento . 
Favor responder em português não sei falar em inglês",1.0,1
2022-02-28,"Suporte é ruim, não sabe nada sobre o que o cliente fez e depende do próprio cliente pra tomar ciência dos fatos, pior Wallet de todas, está me dando muito problemas desde que eu baixei e agora tenho minhas shiba inu retidas por “segurança”, suporte diz pra fazer a verificação da conta pra liberar, mas eu já fiz, lixo de app e pior Wallet de todos, não recomendo, nem daria estrela se pudesse de tão lixo que é o app",1.0,1
2022-02-05,Pessimo,1.0,1
